"State","Place.of.Death","COVID.19.Deaths","Date"
"Missouri","Place of death unknown",0,2022-10-01
"Missouri","Total - All Places of Death",197,2022-11-01
"Missouri","Healthcare setting, inpatient",74,2022-11-01
"Missouri","Healthcare setting, outpatient or emergency room",10,2022-11-01
"Missouri","Healthcare setting, dead on arrival",0,2022-11-01
"Missouri","Decedent's home",28,2022-11-01
"Missouri","Hospice facility",NA,2022-11-01
"Missouri","Nursing home/long term care facility",75,2022-11-01
"Missouri","Other",NA,2022-11-01
"Missouri","Place of death unknown",0,2022-11-01
"Missouri","Total - All Places of Death",314,2022-12-01
"Missouri","Healthcare setting, inpatient",150,2022-12-01
"Missouri","Healthcare setting, outpatient or emergency room",NA,2022-12-01
"Missouri","Healthcare setting, dead on arrival",0,2022-12-01
"Missouri","Decedent's home",49,2022-12-01
"Missouri","Hospice facility",18,2022-12-01
"Missouri","Nursing home/long term care facility",85,2022-12-01
"Missouri","Other",NA,2022-12-01
"Missouri","Place of death unknown",0,2022-12-01
"Missouri","Total - All Places of Death",248,2023-01-01
"Missouri","Healthcare setting, inpatient",120,2023-01-01
"Missouri","Healthcare setting, outpatient or emergency room",11,2023-01-01
"Missouri","Healthcare setting, dead on arrival",0,2023-01-01
"Missouri","Decedent's home",25,2023-01-01
"Missouri","Hospice facility",16,2023-01-01
"Missouri","Nursing home/long term care facility",73,2023-01-01
"Missouri","Other",NA,2023-01-01
"Missouri","Place of death unknown",0,2023-01-01
"Missouri","Total - All Places of Death",168,2023-02-01
"Missouri","Healthcare setting, inpatient",75,2023-02-01
"Missouri","Healthcare setting, outpatient or emergency room",NA,2023-02-01
"Missouri","Healthcare setting, dead on arrival",0,2023-02-01
"Missouri","Decedent's home",30,2023-02-01
"Missouri","Hospice facility",NA,2023-02-01
"Missouri","Nursing home/long term care facility",50,2023-02-01
"Missouri","Other",NA,2023-02-01
"Missouri","Place of death unknown",0,2023-02-01
"Missouri","Total - All Places of Death",153,2023-03-01
"Missouri","Healthcare setting, inpatient",76,2023-03-01
"Missouri","Healthcare setting, outpatient or emergency room",10,2023-03-01
"Missouri","Healthcare setting, dead on arrival",0,2023-03-01
"Missouri","Decedent's home",13,2023-03-01
"Missouri","Hospice facility",NA,2023-03-01
"Missouri","Nursing home/long term care facility",47,2023-03-01
"Missouri","Other",NA,2023-03-01
"Missouri","Place of death unknown",0,2023-03-01
"Missouri","Total - All Places of Death",117,2023-04-01
"Missouri","Healthcare setting, inpatient",60,2023-04-01
"Missouri","Healthcare setting, outpatient or emergency room",NA,2023-04-01
"Missouri","Healthcare setting, dead on arrival",0,2023-04-01
"Missouri","Decedent's home",12,2023-04-01
"Missouri","Hospice facility",NA,2023-04-01
"Missouri","Nursing home/long term care facility",34,2023-04-01
"Missouri","Other",NA,2023-04-01
"Missouri","Place of death unknown",0,2023-04-01
"Missouri","Total - All Places of Death",73,2023-05-01
"Missouri","Healthcare setting, inpatient",27,2023-05-01
"Missouri","Healthcare setting, outpatient or emergency room",NA,2023-05-01
"Missouri","Healthcare setting, dead on arrival",0,2023-05-01
"Missouri","Decedent's home",17,2023-05-01
"Missouri","Hospice facility",NA,2023-05-01
"Missouri","Nursing home/long term care facility",24,2023-05-01
"Missouri","Other",0,2023-05-01
"Missouri","Place of death unknown",0,2023-05-01
"Missouri","Total - All Places of Death",18,2023-06-01
"Missouri","Healthcare setting, inpatient",NA,2023-06-01
"Missouri","Healthcare setting, outpatient or emergency room",NA,2023-06-01
"Missouri","Healthcare setting, dead on arrival",0,2023-06-01
"Missouri","Decedent's home",NA,2023-06-01
"Missouri","Hospice facility",NA,2023-06-01
"Missouri","Nursing home/long term care facility",NA,2023-06-01
"Missouri","Other",0,2023-06-01
"Missouri","Place of death unknown",0,2023-06-01
"Montana","Total - All Places of Death",0,2020-01-01
"Montana","Healthcare setting, inpatient",0,2020-01-01
"Montana","Healthcare setting, outpatient or emergency room",0,2020-01-01
"Montana","Healthcare setting, dead on arrival",0,2020-01-01
"Montana","Decedent's home",0,2020-01-01
"Montana","Hospice facility",0,2020-01-01
"Montana","Nursing home/long term care facility",0,2020-01-01
"Montana","Other",0,2020-01-01
"Montana","Place of death unknown",0,2020-01-01
"Montana","Total - All Places of Death",0,2020-02-01
"Montana","Healthcare setting, inpatient",0,2020-02-01
"Montana","Healthcare setting, outpatient or emergency room",0,2020-02-01
"Montana","Healthcare setting, dead on arrival",0,2020-02-01
"Montana","Decedent's home",0,2020-02-01
"Montana","Hospice facility",0,2020-02-01
"Montana","Nursing home/long term care facility",0,2020-02-01
"Montana","Other",0,2020-02-01
"Montana","Place of death unknown",0,2020-02-01
"Montana","Total - All Places of Death",NA,2020-03-01
"Montana","Healthcare setting, inpatient",NA,2020-03-01
"Montana","Healthcare setting, outpatient or emergency room",0,2020-03-01
"Montana","Healthcare setting, dead on arrival",0,2020-03-01
"Montana","Decedent's home",0,2020-03-01
"Montana","Hospice facility",0,2020-03-01
"Montana","Nursing home/long term care facility",NA,2020-03-01
"Montana","Other",0,2020-03-01
"Montana","Place of death unknown",0,2020-03-01
"Montana","Total - All Places of Death",11,2020-04-01
"Montana","Healthcare setting, inpatient",NA,2020-04-01
"Montana","Healthcare setting, outpatient or emergency room",0,2020-04-01
"Montana","Healthcare setting, dead on arrival",0,2020-04-01
"Montana","Decedent's home",0,2020-04-01
"Montana","Hospice facility",0,2020-04-01
"Montana","Nursing home/long term care facility",NA,2020-04-01
"Montana","Other",0,2020-04-01
"Montana","Place of death unknown",0,2020-04-01
"Montana","Total - All Places of Death",NA,2020-05-01
"Montana","Healthcare setting, inpatient",NA,2020-05-01
"Montana","Healthcare setting, outpatient or emergency room",0,2020-05-01
"Montana","Healthcare setting, dead on arrival",0,2020-05-01
"Montana","Decedent's home",0,2020-05-01
"Montana","Hospice facility",0,2020-05-01
"Montana","Nursing home/long term care facility",0,2020-05-01
"Montana","Other",0,2020-05-01
"Montana","Place of death unknown",0,2020-05-01
"Montana","Total - All Places of Death",NA,2020-06-01
"Montana","Healthcare setting, inpatient",NA,2020-06-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2020-06-01
"Montana","Healthcare setting, dead on arrival",0,2020-06-01
"Montana","Decedent's home",0,2020-06-01
"Montana","Hospice facility",0,2020-06-01
"Montana","Nursing home/long term care facility",0,2020-06-01
"Montana","Other",0,2020-06-01
"Montana","Place of death unknown",0,2020-06-01
"Montana","Total - All Places of Death",44,2020-07-01
"Montana","Healthcare setting, inpatient",23,2020-07-01
"Montana","Healthcare setting, outpatient or emergency room",0,2020-07-01
"Montana","Healthcare setting, dead on arrival",0,2020-07-01
"Montana","Decedent's home",NA,2020-07-01
"Montana","Hospice facility",NA,2020-07-01
"Montana","Nursing home/long term care facility",13,2020-07-01
"Montana","Other",NA,2020-07-01
"Montana","Place of death unknown",0,2020-07-01
"Montana","Total - All Places of Death",50,2020-08-01
"Montana","Healthcare setting, inpatient",35,2020-08-01
"Montana","Healthcare setting, outpatient or emergency room",0,2020-08-01
"Montana","Healthcare setting, dead on arrival",0,2020-08-01
"Montana","Decedent's home",NA,2020-08-01
"Montana","Hospice facility",0,2020-08-01
"Montana","Nursing home/long term care facility",NA,2020-08-01
"Montana","Other",0,2020-08-01
"Montana","Place of death unknown",0,2020-08-01
"Montana","Total - All Places of Death",93,2020-09-01
"Montana","Healthcare setting, inpatient",67,2020-09-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2020-09-01
"Montana","Healthcare setting, dead on arrival",0,2020-09-01
"Montana","Decedent's home",NA,2020-09-01
"Montana","Hospice facility",0,2020-09-01
"Montana","Nursing home/long term care facility",14,2020-09-01
"Montana","Other",0,2020-09-01
"Montana","Place of death unknown",0,2020-09-01
"Montana","Total - All Places of Death",279,2020-10-01
"Montana","Healthcare setting, inpatient",170,2020-10-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2020-10-01
"Montana","Healthcare setting, dead on arrival",NA,2020-10-01
"Montana","Decedent's home",17,2020-10-01
"Montana","Hospice facility",NA,2020-10-01
"Montana","Nursing home/long term care facility",79,2020-10-01
"Montana","Other",NA,2020-10-01
"Montana","Place of death unknown",0,2020-10-01
"Montana","Total - All Places of Death",405,2020-11-01
"Montana","Healthcare setting, inpatient",226,2020-11-01
"Montana","Healthcare setting, outpatient or emergency room",10,2020-11-01
"Montana","Healthcare setting, dead on arrival",0,2020-11-01
"Montana","Decedent's home",33,2020-11-01
"Montana","Hospice facility",11,2020-11-01
"Montana","Nursing home/long term care facility",124,2020-11-01
"Montana","Other",NA,2020-11-01
"Montana","Place of death unknown",0,2020-11-01
"Montana","Total - All Places of Death",376,2020-12-01
"Montana","Healthcare setting, inpatient",220,2020-12-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2020-12-01
"Montana","Healthcare setting, dead on arrival",0,2020-12-01
"Montana","Decedent's home",31,2020-12-01
"Montana","Hospice facility",NA,2020-12-01
"Montana","Nursing home/long term care facility",111,2020-12-01
"Montana","Other",NA,2020-12-01
"Montana","Place of death unknown",0,2020-12-01
"Montana","Total - All Places of Death",179,2021-01-01
"Montana","Healthcare setting, inpatient",97,2021-01-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2021-01-01
"Montana","Healthcare setting, dead on arrival",0,2021-01-01
"Montana","Decedent's home",16,2021-01-01
"Montana","Hospice facility",NA,2021-01-01
"Montana","Nursing home/long term care facility",58,2021-01-01
"Montana","Other",0,2021-01-01
"Montana","Place of death unknown",0,2021-01-01
"Montana","Total - All Places of Death",75,2021-02-01
"Montana","Healthcare setting, inpatient",47,2021-02-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2021-02-01
"Montana","Healthcare setting, dead on arrival",0,2021-02-01
"Montana","Decedent's home",NA,2021-02-01
"Montana","Hospice facility",NA,2021-02-01
"Montana","Nursing home/long term care facility",18,2021-02-01
"Montana","Other",0,2021-02-01
"Montana","Place of death unknown",0,2021-02-01
"Montana","Total - All Places of Death",61,2021-03-01
"Montana","Healthcare setting, inpatient",36,2021-03-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2021-03-01
"Montana","Healthcare setting, dead on arrival",0,2021-03-01
"Montana","Decedent's home",12,2021-03-01
"Montana","Hospice facility",0,2021-03-01
"Montana","Nursing home/long term care facility",12,2021-03-01
"Montana","Other",0,2021-03-01
"Montana","Place of death unknown",0,2021-03-01
"Montana","Total - All Places of Death",33,2021-04-01
"Montana","Healthcare setting, inpatient",19,2021-04-01
"Montana","Healthcare setting, outpatient or emergency room",0,2021-04-01
"Montana","Healthcare setting, dead on arrival",0,2021-04-01
"Montana","Decedent's home",NA,2021-04-01
"Montana","Hospice facility",0,2021-04-01
"Montana","Nursing home/long term care facility",NA,2021-04-01
"Montana","Other",0,2021-04-01
"Montana","Place of death unknown",0,2021-04-01
"Montana","Total - All Places of Death",30,2021-05-01
"Montana","Healthcare setting, inpatient",26,2021-05-01
"Montana","Healthcare setting, outpatient or emergency room",0,2021-05-01
"Montana","Healthcare setting, dead on arrival",0,2021-05-01
"Montana","Decedent's home",NA,2021-05-01
"Montana","Hospice facility",NA,2021-05-01
"Montana","Nursing home/long term care facility",NA,2021-05-01
"Montana","Other",0,2021-05-01
"Montana","Place of death unknown",0,2021-05-01
"Montana","Total - All Places of Death",39,2021-06-01
"Montana","Healthcare setting, inpatient",32,2021-06-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2021-06-01
"Montana","Healthcare setting, dead on arrival",0,2021-06-01
"Montana","Decedent's home",NA,2021-06-01
"Montana","Hospice facility",NA,2021-06-01
"Montana","Nursing home/long term care facility",NA,2021-06-01
"Montana","Other",0,2021-06-01
"Montana","Place of death unknown",0,2021-06-01
"Montana","Total - All Places of Death",53,2021-07-01
"Montana","Healthcare setting, inpatient",40,2021-07-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2021-07-01
"Montana","Healthcare setting, dead on arrival",0,2021-07-01
"Montana","Decedent's home",NA,2021-07-01
"Montana","Hospice facility",0,2021-07-01
"Montana","Nursing home/long term care facility",NA,2021-07-01
"Montana","Other",NA,2021-07-01
"Montana","Place of death unknown",0,2021-07-01
"Montana","Total - All Places of Death",152,2021-08-01
"Montana","Healthcare setting, inpatient",105,2021-08-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2021-08-01
"Montana","Healthcare setting, dead on arrival",0,2021-08-01
"Montana","Decedent's home",17,2021-08-01
"Montana","Hospice facility",0,2021-08-01
"Montana","Nursing home/long term care facility",25,2021-08-01
"Montana","Other",NA,2021-08-01
"Montana","Place of death unknown",0,2021-08-01
"Montana","Total - All Places of Death",294,2021-09-01
"Montana","Healthcare setting, inpatient",221,2021-09-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2021-09-01
"Montana","Healthcare setting, dead on arrival",0,2021-09-01
"Montana","Decedent's home",41,2021-09-01
"Montana","Hospice facility",NA,2021-09-01
"Montana","Nursing home/long term care facility",23,2021-09-01
"Montana","Other",NA,2021-09-01
"Montana","Place of death unknown",0,2021-09-01
"Montana","Total - All Places of Death",444,2021-10-01
"Montana","Healthcare setting, inpatient",321,2021-10-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2021-10-01
"Montana","Healthcare setting, dead on arrival",NA,2021-10-01
"Montana","Decedent's home",49,2021-10-01
"Montana","Hospice facility",NA,2021-10-01
"Montana","Nursing home/long term care facility",50,2021-10-01
"Montana","Other",NA,2021-10-01
"Montana","Place of death unknown",0,2021-10-01
"Montana","Total - All Places of Death",311,2021-11-01
"Montana","Healthcare setting, inpatient",240,2021-11-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2021-11-01
"Montana","Healthcare setting, dead on arrival",0,2021-11-01
"Montana","Decedent's home",35,2021-11-01
"Montana","Hospice facility",NA,2021-11-01
"Montana","Nursing home/long term care facility",17,2021-11-01
"Montana","Other",NA,2021-11-01
"Montana","Place of death unknown",0,2021-11-01
"Montana","Total - All Places of Death",145,2021-12-01
"Montana","Healthcare setting, inpatient",112,2021-12-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2021-12-01
"Montana","Healthcare setting, dead on arrival",0,2021-12-01
"Montana","Decedent's home",18,2021-12-01
"Montana","Hospice facility",NA,2021-12-01
"Montana","Nursing home/long term care facility",NA,2021-12-01
"Montana","Other",0,2021-12-01
"Montana","Place of death unknown",0,2021-12-01
"Montana","Total - All Places of Death",176,2022-01-01
"Montana","Healthcare setting, inpatient",124,2022-01-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2022-01-01
"Montana","Healthcare setting, dead on arrival",NA,2022-01-01
"Montana","Decedent's home",18,2022-01-01
"Montana","Hospice facility",NA,2022-01-01
"Montana","Nursing home/long term care facility",22,2022-01-01
"Montana","Other",NA,2022-01-01
"Montana","Place of death unknown",0,2022-01-01
"Montana","Total - All Places of Death",190,2022-02-01
"Montana","Healthcare setting, inpatient",134,2022-02-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2022-02-01
"Montana","Healthcare setting, dead on arrival",0,2022-02-01
"Montana","Decedent's home",17,2022-02-01
"Montana","Hospice facility",NA,2022-02-01
"Montana","Nursing home/long term care facility",25,2022-02-01
"Montana","Other",NA,2022-02-01
"Montana","Place of death unknown",0,2022-02-01
"Montana","Total - All Places of Death",69,2022-03-01
"Montana","Healthcare setting, inpatient",41,2022-03-01
"Montana","Healthcare setting, outpatient or emergency room",0,2022-03-01
"Montana","Healthcare setting, dead on arrival",0,2022-03-01
"Montana","Decedent's home",13,2022-03-01
"Montana","Hospice facility",NA,2022-03-01
"Montana","Nursing home/long term care facility",NA,2022-03-01
"Montana","Other",0,2022-03-01
"Montana","Place of death unknown",0,2022-03-01
"Montana","Total - All Places of Death",18,2022-04-01
"Montana","Healthcare setting, inpatient",NA,2022-04-01
"Montana","Healthcare setting, outpatient or emergency room",0,2022-04-01
"Montana","Healthcare setting, dead on arrival",0,2022-04-01
"Montana","Decedent's home",NA,2022-04-01
"Montana","Hospice facility",NA,2022-04-01
"Montana","Nursing home/long term care facility",NA,2022-04-01
"Montana","Other",0,2022-04-01
"Montana","Place of death unknown",0,2022-04-01
"Montana","Total - All Places of Death",26,2022-05-01
"Montana","Healthcare setting, inpatient",16,2022-05-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2022-05-01
"Montana","Healthcare setting, dead on arrival",0,2022-05-01
"Montana","Decedent's home",NA,2022-05-01
"Montana","Hospice facility",NA,2022-05-01
"Montana","Nursing home/long term care facility",NA,2022-05-01
"Montana","Other",0,2022-05-01
"Montana","Place of death unknown",0,2022-05-01
"Montana","Total - All Places of Death",20,2022-06-01
"Montana","Healthcare setting, inpatient",NA,2022-06-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2022-06-01
"Montana","Healthcare setting, dead on arrival",0,2022-06-01
"Montana","Decedent's home",NA,2022-06-01
"Montana","Hospice facility",NA,2022-06-01
"Montana","Nursing home/long term care facility",NA,2022-06-01
"Montana","Other",0,2022-06-01
"Montana","Place of death unknown",0,2022-06-01
"Montana","Total - All Places of Death",52,2022-07-01
"Montana","Healthcare setting, inpatient",28,2022-07-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2022-07-01
"Montana","Healthcare setting, dead on arrival",0,2022-07-01
"Montana","Decedent's home",NA,2022-07-01
"Montana","Hospice facility",NA,2022-07-01
"Montana","Nursing home/long term care facility",12,2022-07-01
"Montana","Other",0,2022-07-01
"Montana","Place of death unknown",0,2022-07-01
"Montana","Total - All Places of Death",38,2022-08-01
"Montana","Healthcare setting, inpatient",24,2022-08-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2022-08-01
"Montana","Healthcare setting, dead on arrival",0,2022-08-01
"Montana","Decedent's home",NA,2022-08-01
"Montana","Hospice facility",0,2022-08-01
"Montana","Nursing home/long term care facility",NA,2022-08-01
"Montana","Other",NA,2022-08-01
"Montana","Place of death unknown",0,2022-08-01
"Montana","Total - All Places of Death",32,2022-09-01
"Montana","Healthcare setting, inpatient",15,2022-09-01
"Montana","Healthcare setting, outpatient or emergency room",0,2022-09-01
"Montana","Healthcare setting, dead on arrival",0,2022-09-01
"Montana","Decedent's home",NA,2022-09-01
"Montana","Hospice facility",NA,2022-09-01
"Montana","Nursing home/long term care facility",NA,2022-09-01
"Montana","Other",0,2022-09-01
"Montana","Place of death unknown",0,2022-09-01
"Montana","Total - All Places of Death",40,2022-10-01
"Montana","Healthcare setting, inpatient",22,2022-10-01
"Montana","Healthcare setting, outpatient or emergency room",0,2022-10-01
"Montana","Healthcare setting, dead on arrival",0,2022-10-01
"Montana","Decedent's home",NA,2022-10-01
"Montana","Hospice facility",NA,2022-10-01
"Montana","Nursing home/long term care facility",NA,2022-10-01
"Montana","Other",0,2022-10-01
"Montana","Place of death unknown",0,2022-10-01
"Montana","Total - All Places of Death",39,2022-11-01
"Montana","Healthcare setting, inpatient",21,2022-11-01
"Montana","Healthcare setting, outpatient or emergency room",0,2022-11-01
"Montana","Healthcare setting, dead on arrival",0,2022-11-01
"Montana","Decedent's home",NA,2022-11-01
"Montana","Hospice facility",0,2022-11-01
"Montana","Nursing home/long term care facility",11,2022-11-01
"Montana","Other",NA,2022-11-01
"Montana","Place of death unknown",0,2022-11-01
"Montana","Total - All Places of Death",29,2022-12-01
"Montana","Healthcare setting, inpatient",17,2022-12-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2022-12-01
"Montana","Healthcare setting, dead on arrival",0,2022-12-01
"Montana","Decedent's home",NA,2022-12-01
"Montana","Hospice facility",NA,2022-12-01
"Montana","Nursing home/long term care facility",NA,2022-12-01
"Montana","Other",0,2022-12-01
"Montana","Place of death unknown",0,2022-12-01
"Montana","Total - All Places of Death",41,2023-01-01
"Montana","Healthcare setting, inpatient",21,2023-01-01
"Montana","Healthcare setting, outpatient or emergency room",0,2023-01-01
"Montana","Healthcare setting, dead on arrival",0,2023-01-01
"Montana","Decedent's home",NA,2023-01-01
"Montana","Hospice facility",0,2023-01-01
"Montana","Nursing home/long term care facility",13,2023-01-01
"Montana","Other",0,2023-01-01
"Montana","Place of death unknown",0,2023-01-01
"Montana","Total - All Places of Death",21,2023-02-01
"Montana","Healthcare setting, inpatient",13,2023-02-01
"Montana","Healthcare setting, outpatient or emergency room",NA,2023-02-01
"Montana","Healthcare setting, dead on arrival",0,2023-02-01
"Montana","Decedent's home",NA,2023-02-01
"Montana","Hospice facility",0,2023-02-01
"Montana","Nursing home/long term care facility",NA,2023-02-01
"Montana","Other",0,2023-02-01
"Montana","Place of death unknown",0,2023-02-01
"Montana","Total - All Places of Death",30,2023-03-01
"Montana","Healthcare setting, inpatient",14,2023-03-01
"Montana","Healthcare setting, outpatient or emergency room",0,2023-03-01
"Montana","Healthcare setting, dead on arrival",0,2023-03-01
"Montana","Decedent's home",NA,2023-03-01
"Montana","Hospice facility",NA,2023-03-01
"Montana","Nursing home/long term care facility",NA,2023-03-01
"Montana","Other",0,2023-03-01
"Montana","Place of death unknown",0,2023-03-01
"Montana","Total - All Places of Death",21,2023-04-01
"Montana","Healthcare setting, inpatient",18,2023-04-01
"Montana","Healthcare setting, outpatient or emergency room",0,2023-04-01
"Montana","Healthcare setting, dead on arrival",0,2023-04-01
"Montana","Decedent's home",NA,2023-04-01
"Montana","Hospice facility",0,2023-04-01
"Montana","Nursing home/long term care facility",NA,2023-04-01
"Montana","Other",0,2023-04-01
"Montana","Place of death unknown",0,2023-04-01
"Montana","Total - All Places of Death",17,2023-05-01
"Montana","Healthcare setting, inpatient",NA,2023-05-01
"Montana","Healthcare setting, outpatient or emergency room",0,2023-05-01
"Montana","Healthcare setting, dead on arrival",0,2023-05-01
"Montana","Decedent's home",NA,2023-05-01
"Montana","Hospice facility",0,2023-05-01
"Montana","Nursing home/long term care facility",NA,2023-05-01
"Montana","Other",0,2023-05-01
"Montana","Place of death unknown",0,2023-05-01
"Montana","Total - All Places of Death",NA,2023-06-01
"Montana","Healthcare setting, inpatient",NA,2023-06-01
"Montana","Healthcare setting, outpatient or emergency room",0,2023-06-01
"Montana","Healthcare setting, dead on arrival",0,2023-06-01
"Montana","Decedent's home",0,2023-06-01
"Montana","Hospice facility",0,2023-06-01
"Montana","Nursing home/long term care facility",0,2023-06-01
"Montana","Other",0,2023-06-01
"Montana","Place of death unknown",0,2023-06-01
"Nebraska","Total - All Places of Death",0,2020-01-01
"Nebraska","Healthcare setting, inpatient",0,2020-01-01
"Nebraska","Healthcare setting, outpatient or emergency room",0,2020-01-01
"Nebraska","Healthcare setting, dead on arrival",0,2020-01-01
"Nebraska","Decedent's home",0,2020-01-01
"Nebraska","Hospice facility",0,2020-01-01
"Nebraska","Nursing home/long term care facility",0,2020-01-01
"Nebraska","Other",0,2020-01-01
"Nebraska","Place of death unknown",0,2020-01-01
"Nebraska","Total - All Places of Death",0,2020-02-01
"Nebraska","Healthcare setting, inpatient",0,2020-02-01
"Nebraska","Healthcare setting, outpatient or emergency room",0,2020-02-01
"Nebraska","Healthcare setting, dead on arrival",0,2020-02-01
"Nebraska","Decedent's home",0,2020-02-01
"Nebraska","Hospice facility",0,2020-02-01
"Nebraska","Nursing home/long term care facility",0,2020-02-01
"Nebraska","Other",0,2020-02-01
"Nebraska","Place of death unknown",0,2020-02-01
"Nebraska","Total - All Places of Death",NA,2020-03-01
"Nebraska","Healthcare setting, inpatient",NA,2020-03-01
"Nebraska","Healthcare setting, outpatient or emergency room",0,2020-03-01
"Nebraska","Healthcare setting, dead on arrival",0,2020-03-01
"Nebraska","Decedent's home",NA,2020-03-01
"Nebraska","Hospice facility",0,2020-03-01
"Nebraska","Nursing home/long term care facility",0,2020-03-01
"Nebraska","Other",NA,2020-03-01
"Nebraska","Place of death unknown",0,2020-03-01
"Nebraska","Total - All Places of Death",76,2020-04-01
"Nebraska","Healthcare setting, inpatient",41,2020-04-01
"Nebraska","Healthcare setting, outpatient or emergency room",NA,2020-04-01
"Nebraska","Healthcare setting, dead on arrival",0,2020-04-01
"Nebraska","Decedent's home",NA,2020-04-01
"Nebraska","Hospice facility",0,2020-04-01
"Nebraska","Nursing home/long term care facility",23,2020-04-01
"Nebraska","Other",NA,2020-04-01
"Nebraska","Place of death unknown",0,2020-04-01
"Nebraska","Total - All Places of Death",111,2020-05-01
"Nebraska","Healthcare setting, inpatient",71,2020-05-01
"Nebraska","Healthcare setting, outpatient or emergency room",NA,2020-05-01
"Nebraska","Healthcare setting, dead on arrival",0,2020-05-01
"Nebraska","Decedent's home",14,2020-05-01
"Nebraska","Hospice facility",0,2020-05-01
"Nebraska","Nursing home/long term care facility",24,2020-05-01
"Nebraska","Other",0,2020-05-01
"Nebraska","Place of death unknown",0,2020-05-01
"Nebraska","Total - All Places of Death",92,2020-06-01
"Nebraska","Healthcare setting, inpatient",66,2020-06-01
"Nebraska","Healthcare setting, outpatient or emergency room",NA,2020-06-01
"Nebraska","Healthcare setting, dead on arrival",0,2020-06-01
"Nebraska","Decedent's home",NA,2020-06-01
"Nebraska","Hospice facility",0,2020-06-01
"Nebraska","Nursing home/long term care facility",10,2020-06-01
"Nebraska","Other",NA,2020-06-01
"Nebraska","Place of death unknown",0,2020-06-01
"Nebraska","Total - All Places of Death",48,2020-07-01
"Nebraska","Healthcare setting, inpatient",31,2020-07-01
"Nebraska","Healthcare setting, outpatient or emergency room",NA,2020-07-01
"Nebraska","Healthcare setting, dead on arrival",0,2020-07-01
"Nebraska","Decedent's home",NA,2020-07-01
"Nebraska","Hospice facility",0,2020-07-01
"Nebraska","Nursing home/long term care facility",10,2020-07-01
"Nebraska","Other",NA,2020-07-01
"Nebraska","Place of death unknown",0,2020-07-01
"Nebraska","Total - All Places of Death",101,2020-08-01
"Nebraska","Healthcare setting, inpatient",59,2020-08-01
"Nebraska","Healthcare setting, outpatient or emergency room",NA,2020-08-01
"Nebraska","Healthcare setting, dead on arrival",0,2020-08-01
"Nebraska","Decedent's home",NA,2020-08-01
"Nebraska","Hospice facility",0,2020-08-01
"Nebraska","Nursing home/long term care facility",25,2020-08-01
"Nebraska","Other",NA,2020-08-01
"Nebraska","Place of death unknown",0,2020-08-01
"Nebraska","Total - All Places of Death",117,2020-09-01
"Nebraska","Healthcare setting, inpatient",83,2020-09-01
"Nebraska","Healthcare setting, outpatient or emergency room",NA,2020-09-01
"Nebraska","Healthcare setting, dead on arrival",0,2020-09-01
"Nebraska","Decedent's home",NA,2020-09-01
"Nebraska","Hospice facility",0,2020-09-01
"Nebraska","Nursing home/long term care facility",21,2020-09-01
"Nebraska","Other",NA,2020-09-01
"Nebraska","Place of death unknown",0,2020-09-01
"Nebraska","Total - All Places of Death",281,2020-10-01
"Nebraska","Healthcare setting, inpatient",170,2020-10-01
"Nebraska","Healthcare setting, outpatient or emergency room",11,2020-10-01
"Nebraska","Healthcare setting, dead on arrival",0,2020-10-01
"Nebraska","Decedent's home",19,2020-10-01
"Nebraska","Hospice facility",0,2020-10-01
"Nebraska","Nursing home/long term care facility",64,2020-10-01
"Nebraska","Other",17,2020-10-01
"Nebraska","Place of death unknown",0,2020-10-01
"Nebraska","Total - All Places of Death",798,2020-11-01
"Nebraska","Healthcare setting, inpatient",456,2020-11-01
"Nebraska","Healthcare setting, outpatient or emergency room",14,2020-11-01
"Nebraska","Healthcare setting, dead on arrival",0,2020-11-01
"Nebraska","Decedent's home",47,2020-11-01
"Nebraska","Hospice facility",NA,2020-11-01
"Nebraska","Nursing home/long term care facility",245,2020-11-01
"Nebraska","Other",30,2020-11-01
"Nebraska","Place of death unknown",0,2020-11-01
"Nebraska","Total - All Places of Death",623,2020-12-01
"Nebraska","Healthcare setting, inpatient",363,2020-12-01
"Nebraska","Healthcare setting, outpatient or emergency room",11,2020-12-01
"Nebraska","Healthcare setting, dead on arrival",0,2020-12-01
"Nebraska","Decedent's home",30,2020-12-01
"Nebraska","Hospice facility",NA,2020-12-01
